Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
1282365 ,    287.85 K ,    61.1 % ,    96.150 kPa
1283372 ,    287.84 K ,    61.1 % ,    96.145 kPa
1284378 ,    287.75 K ,    61.0 % ,    96.149 kPa
1285385 ,    287.74 K ,    61.1 % ,    96.149 kPa
1286391 ,    287.70 K ,    61.1 % ,    96.148 kPa
1287398 ,    287.70 K ,    61.2 % ,    96.147 kPa
1288403 ,    287.76 K ,    61.3 % ,    96.147 kPa
1289410 ,    287.83 K ,    61.2 % ,    96.145 kPa
1290417 ,    287.91 K ,    61.2 % ,    96.146 kPa
1291423 ,    287.88 K ,    61.1 % ,    96.146 kPa
1292430 ,    287.84 K ,    61.0 % ,    96.147 kPa
1293436 ,    287.83 K ,    61.0 % ,    96.149 kPa
1294443 ,    287.83 K ,    61.0 % ,    96.149 kPa
1295450 ,    287.85 K ,    61.0 % ,    96.146 kPa
1296456 ,    287.83 K ,    61.0 % ,    96.147 kPa
1297463 ,    287.91 K ,    61.0 % ,    96.147 kPa
1298468 ,    288.00 K ,    61.0 % ,    96.146 kPa
1299475 ,    288.09 K ,    60.9 % ,    96.147 kPa
1300482 ,    288.14 K ,    60.8 % ,    96.147 kPa
1301488 ,    288.08 K ,    60.6 % ,    96.145 kPa
1302495 ,    288.03 K ,    60.6 % ,    96.148 kPa
1303501 ,    288.11 K ,    60.5 % ,    96.150 kPa
1304508 ,    288.16 K ,    60.5 % ,    96.147 kPa
1305515 ,    288.14 K ,    60.4 % ,    96.147 kPa
1306521 ,    288.07 K ,    60.3 % ,    96.149 kPa
1307527 ,    288.08 K ,    60.3 % ,    96.146 kPa
1308533 ,    288.07 K ,    60.3 % ,    96.149 kPa
1309540 ,    288.05 K ,    60.2 % ,    96.150 kPa
1310546 ,    288.05 K ,    60.2 % ,    96.147 kPa
1311553 ,    288.01 K ,    60.2 % ,    96.147 kPa
1312560 ,    287.93 K ,    60.2 % ,    96.148 kPa
1313566 ,    287.88 K ,    60.2 % ,    96.146 kPa
1314573 ,    287.84 K ,    60.3 % ,    96.147 kPa
1315579 ,    287.78 K ,    60.4 % ,    96.143 kPa
1316586 ,    287.76 K ,    60.5 % ,    96.147 kPa
1317592 ,    287.74 K ,    60.6 % ,    96.149 kPa
1318598 ,    287.71 K ,    60.6 % ,    96.144 kPa
1319605 ,    287.73 K ,    60.7 % ,    96.148 kPa
1320611 ,    287.70 K ,    60.8 % ,    96.151 kPa
1321618 ,    287.66 K ,    60.9 % ,    96.148 kPa
1322625 ,    287.70 K ,    60.9 % ,    96.148 kPa
1323631 ,    287.71 K ,    61.0 % ,    96.149 kPa
1324638 ,    287.69 K ,    61.0 % ,    96.147 kPa
1325644 ,    287.69 K ,    61.1 % ,    96.149 kPa
1326651 ,    287.66 K ,    61.1 % ,    96.149 kPa
1327656 ,    287.62 K ,    61.1 % ,    96.152 kPa
1328663 ,    287.58 K ,    61.2 % ,    96.150 kPa
1329670 ,    287.58 K ,    61.2 % ,    96.149 kPa
1330676 ,    287.57 K ,    61.3 % ,    96.153 kPa
1331683 ,    287.54 K ,    61.3 % ,    96.150 kPa
1332689 ,    287.51 K ,    61.4 % ,    96.149 kPa
1333696 ,    287.50 K ,    61.5 % ,    96.148 kPa
1334703 ,    287.51 K ,    61.6 % ,    96.150 kPa
1335709 ,    287.42 K ,    61.6 % ,    96.148 kPa
1336716 ,    287.41 K ,    61.7 % ,    96.149 kPa
1337721 ,    287.42 K ,    61.9 % ,    96.150 kPa
1338728 ,    287.44 K ,    61.9 % ,    96.149 kPa
1339735 ,    287.44 K ,    62.0 % ,    96.148 kPa
1340741 ,    287.45 K ,    62.0 % ,    96.149 kPa
1341748 ,    287.47 K ,    62.0 % ,    96.151 kPa
1342754 ,    287.47 K ,    62.0 % ,    96.148 kPa
1343761 ,    287.47 K ,    62.0 % ,    96.149 kPa
1344768 ,    287.46 K ,    62.1 % ,    96.146 kPa
1345774 ,    287.44 K ,    62.1 % ,    96.149 kPa
1346781 ,    287.40 K ,    62.1 % ,    96.150 kPa
1347786 ,    287.41 K ,    62.2 % ,    96.148 kPa
1348793 ,    287.36 K ,    62.2 % ,    96.151 kPa
1349799 ,    287.36 K ,    62.3 % ,    96.150 kPa
1350806 ,    287.38 K ,    62.3 % ,    96.149 kPa
1351813 ,    287.39 K ,    62.3 % ,    96.151 kPa
1352819 ,    287.38 K ,    62.3 % ,    96.149 kPa
1353826 ,    287.36 K ,    62.4 % ,    96.148 kPa
1354832 ,    287.33 K ,    62.4 % ,    96.151 kPa
1355839 ,    287.26 K ,    62.4 % ,    96.149 kPa
1356846 ,    287.22 K ,    62.6 % ,    96.150 kPa
1357851 ,    287.25 K ,    62.7 % ,    96.150 kPa
1358858 ,    287.25 K ,    62.8 % ,    96.148 kPa
1359864 ,    287.28 K ,    62.8 % ,    96.148 kPa
1360871 ,    287.31 K ,    62.9 % ,    96.150 kPa
1361878 ,    287.33 K ,    62.9 % ,    96.151 kPa
1362884 ,    287.37 K ,    62.9 % ,    96.149 kPa
1363891 ,    287.37 K ,    62.9 % ,    96.148 kPa
1364897 ,    287.38 K ,    62.9 % ,    96.148 kPa
1365904 ,    287.42 K ,    62.8 % ,    96.150 kPa
1366909 ,    287.42 K ,    62.8 % ,    96.150 kPa
1367916 ,    287.44 K ,    62.7 % ,    96.149 kPa
1368923 ,    287.45 K ,    62.7 % ,    96.149 kPa
1369929 ,    287.43 K ,    62.6 % ,    96.149 kPa
1370936 ,    287.42 K ,    62.6 % ,    96.148 kPa
1371942 ,    287.40 K ,    62.5 % ,    96.149 kPa
1372949 ,    287.37 K ,    62.5 % ,    96.148 kPa
1373956 ,    287.37 K ,    62.5 % ,    96.150 kPa
1374962 ,    287.37 K ,    62.5 % ,    96.149 kPa
1375969 ,    287.38 K ,    62.5 % ,    96.150 kPa
1376974 ,    287.37 K ,    62.4 % ,    96.150 kPa
1377981 ,    287.32 K ,    62.5 % ,    96.149 kPa
1378988 ,    287.43 K ,    62.6 % ,    96.150 kPa
1379994 ,    287.46 K ,    62.5 % ,    96.154 kPa
1381001 ,    287.48 K ,    62.5 % ,    96.150 kPa
1382007 ,    287.48 K ,    63.3 % ,    96.150 kPa
1383014 ,    287.45 K ,    62.5 % ,    96.150 kPa
1384020 ,    287.44 K ,    62.5 % ,    96.148 kPa
1385027 ,    287.49 K ,    62.4 % ,    96.152 kPa
1386034 ,    287.45 K ,    62.4 % ,    96.148 kPa
1387040 ,    287.48 K ,    62.5 % ,    96.149 kPa
1388046 ,    287.61 K ,    62.5 % ,    96.147 kPa
1389052 ,    287.58 K ,    62.3 % ,    96.149 kPa
1390059 ,    287.54 K ,    62.3 % ,    96.154 kPa
1391066 ,    287.55 K ,    62.3 % ,    96.152 kPa
1392072 ,    287.54 K ,    62.4 % ,    96.151 kPa
1393079 ,    287.59 K ,    62.3 % ,    96.148 kPa
1394085 ,    287.54 K ,    62.2 % ,    96.149 kPa
1395092 ,    287.53 K ,    62.3 % ,    96.150 kPa
1396099 ,    287.52 K ,    62.3 % ,    96.149 kPa
1397105 ,    287.53 K ,    62.2 % ,    96.151 kPa
1398111 ,    287.53 K ,    62.2 % ,    96.155 kPa
1399117 ,    287.52 K ,    62.2 % ,    96.148 kPa
1400124 ,    287.51 K ,    62.1 % ,    96.152 kPa
1401131 ,    287.51 K ,    62.1 % ,    96.149 kPa
1402137 ,    287.54 K ,    62.1 % ,    96.148 kPa
1403144 ,    287.57 K ,    62.1 % ,    96.152 kPa
1404150 ,    287.60 K ,    62.1 % ,    96.149 kPa
1405157 ,    287.64 K ,    62.1 % ,    96.151 kPa
1406163 ,    287.62 K ,    62.1 % ,    96.147 kPa
1407170 ,    287.66 K ,    62.0 % ,    96.147 kPa
1408176 ,    287.63 K ,    61.9 % ,    96.147 kPa
1409182 ,    287.64 K ,    61.9 % ,    96.149 kPa
1410189 ,    287.62 K ,    61.8 % ,    96.149 kPa
1411195 ,    287.58 K ,    61.8 % ,    96.149 kPa
1412202 ,    287.60 K ,    61.8 % ,    96.150 kPa
1413209 ,    287.58 K ,    61.8 % ,    96.149 kPa
1414215 ,    287.58 K ,    61.8 % ,    96.149 kPa
1415222 ,    287.63 K ,    61.9 % ,    96.148 kPa
1416228 ,    287.63 K ,    61.8 % ,    96.146 kPa
1417235 ,    287.63 K ,    61.8 % ,    96.150 kPa
1418241 ,    287.62 K ,    61.8 % ,    96.145 kPa
1419247 ,    287.60 K ,    61.8 % ,    96.148 kPa
1420254 ,    287.64 K ,    61.8 % ,    96.148 kPa
1421260 ,    287.64 K ,    61.7 % ,    96.152 kPa
1422267 ,    287.64 K ,    61.8 % ,    96.147 kPa
1423273 ,    287.69 K ,    61.7 % ,    96.144 kPa
1424280 ,    287.70 K ,    61.7 % ,    96.146 kPa
1425287 ,    287.70 K ,    61.6 % ,    96.144 kPa
1426293 ,    287.69 K ,    61.6 % ,    96.144 kPa
1427300 ,    287.71 K ,    61.6 % ,    96.143 kPa
1428305 ,    287.75 K ,    61.7 % ,    96.142 kPa
1429312 ,    287.76 K ,    61.5 % ,    96.143 kPa
1430319 ,    287.78 K ,    61.5 % ,    96.145 kPa
1431325 ,    287.78 K ,    61.4 % ,    96.142 kPa
1432332 ,    287.80 K ,    61.4 % ,    96.147 kPa
1433338 ,    287.86 K ,    61.4 % ,    96.146 kPa
1434345 ,    287.91 K ,    61.3 % ,    96.143 kPa
1435352 ,    287.94 K ,    61.2 % ,    96.142 kPa
1436358 ,    287.97 K ,    61.2 % ,    96.146 kPa
1437365 ,    287.97 K ,    61.1 % ,    96.145 kPa
1438370 ,    287.99 K ,    61.0 % ,    96.142 kPa
1439377 ,    288.00 K ,    60.9 % ,    96.147 kPa
1440384 ,    287.99 K ,    60.9 % ,    96.146 kPa
1441390 ,    288.00 K ,    60.8 % ,    96.146 kPa
1442397 ,    288.03 K ,    60.7 % ,    96.145 kPa
1443403 ,    288.06 K ,    60.7 % ,    96.148 kPa
1444410 ,    288.06 K ,    60.6 % ,    96.145 kPa
1445416 ,    288.03 K ,    60.5 % ,    96.148 kPa
1446423 ,    288.02 K ,    60.5 % ,    96.151 kPa
1447429 ,    288.03 K ,    60.5 % ,    96.147 kPa
1448435 ,    288.05 K ,    60.5 % ,    96.146 kPa
1449442 ,    288.00 K ,    60.4 % ,    96.147 kPa
1450448 ,    287.93 K ,    60.3 % ,    96.146 kPa
1451455 ,    287.97 K ,    60.4 % ,    96.148 kPa
1452462 ,    288.02 K ,    60.4 % ,    96.146 kPa
1453468 ,    287.99 K ,    60.4 % ,    96.144 kPa
1454475 ,    287.93 K ,    60.3 % ,    96.146 kPa
1455481 ,    287.94 K ,    60.4 % ,    96.148 kPa
1456488 ,    288.00 K ,    60.3 % ,    96.150 kPa
1457494 ,    288.07 K ,    60.3 % ,    96.144 kPa
1458500 ,    288.05 K ,    60.3 % ,    96.146 kPa
1459507 ,    288.05 K ,    60.2 % ,    96.145 kPa
1460513 ,    288.05 K ,    60.2 % ,    96.143 kPa
1461520 ,    288.10 K ,    60.2 % ,    96.142 kPa
1462526 ,    288.13 K ,    60.1 % ,    96.144 kPa
1463533 ,    288.15 K ,    60.1 % ,    96.144 kPa
1464540 ,    288.21 K ,    60.0 % ,    96.147 kPa
1465546 ,    288.29 K ,    59.9 % ,    96.148 kPa
1466552 ,    288.15 K ,    59.8 % ,    96.149 kPa
1467558 ,    288.19 K ,    59.8 % ,    96.148 kPa
1468565 ,    288.20 K ,    59.8 % ,    96.146 kPa
1469572 ,    288.20 K ,    59.7 % ,    96.146 kPa
1470578 ,    288.22 K ,    59.7 % ,    96.146 kPa
1471585 ,    288.23 K ,    59.6 % ,    96.146 kPa
1472591 ,    288.23 K ,    59.6 % ,    96.146 kPa
1473598 ,    288.22 K ,    59.6 % ,    96.145 kPa
1474605 ,    288.20 K ,    59.5 % ,    96.149 kPa
1475611 ,    288.18 K ,    59.5 % ,    96.145 kPa
1476617 ,    288.27 K ,    59.6 % ,    96.148 kPa
1477623 ,    288.32 K ,    59.5 % ,    96.146 kPa
1478630 ,    288.32 K ,    59.4 % ,    96.147 kPa
1479636 ,    288.26 K ,    59.3 % ,    96.147 kPa
1480643 ,    288.25 K ,    59.3 % ,    96.147 kPa
1481650 ,    288.28 K ,    59.3 % ,    96.148 kPa
1482656 ,    288.22 K ,    59.2 % ,    96.146 kPa
1483663 ,    288.25 K ,    59.2 % ,    96.148 kPa
1484669 ,    288.24 K ,    58.7 % ,    96.149 kPa
1485676 ,    288.13 K ,    59.2 % ,    96.149 kPa
1486682 ,    288.09 K ,    59.2 % ,    96.149 kPa
1487688 ,    288.04 K ,    59.2 % ,    96.149 kPa
1488695 ,    288.03 K ,    59.3 % ,    96.148 kPa
1489701 ,    287.97 K ,    59.3 % ,    96.148 kPa
1490708 ,    288.02 K ,    59.4 % ,    96.148 kPa
1491715 ,    288.04 K ,    59.4 % ,    96.146 kPa
1492721 ,    287.98 K ,    59.5 % ,    96.145 kPa
1493728 ,    287.94 K ,    59.5 % ,    96.145 kPa
1494734 ,    287.99 K ,    59.6 % ,    96.149 kPa
1495741 ,    287.90 K ,    59.6 % ,    96.146 kPa
1496747 ,    287.85 K ,    59.7 % ,    96.148 kPa
1497753 ,    287.88 K ,    59.8 % ,    96.146 kPa
1498760 ,    287.81 K ,    59.8 % ,    96.147 kPa
1499766 ,    287.75 K ,    59.9 % ,    96.147 kPa
1500773 ,    287.71 K ,    60.0 % ,    96.146 kPa
1501779 ,    287.68 K ,    60.2 % ,    96.146 kPa
1502786 ,    287.67 K ,    60.3 % ,    96.149 kPa
1503793 ,    287.67 K ,    60.4 % ,    96.148 kPa
1504799 ,    287.59 K ,    60.4 % ,    96.150 kPa
1505806 ,    287.60 K ,    60.6 % ,    96.147 kPa
1506811 ,    287.56 K ,    60.6 % ,    96.151 kPa
1507818 ,    287.53 K ,    60.8 % ,    96.151 kPa
1508825 ,    287.48 K ,    60.8 % ,    96.150 kPa
1509831 ,    287.49 K ,    60.9 % ,    96.151 kPa
1510838 ,    287.46 K ,    61.0 % ,    96.152 kPa
1511844 ,    287.36 K ,    61.1 % ,    96.151 kPa
1512851 ,    287.40 K ,    61.3 % ,    96.150 kPa
1513858 ,    287.40 K ,    61.4 % ,    96.149 kPa
1514864 ,    287.40 K ,    61.5 % ,    96.148 kPa
1515870 ,    287.36 K ,    61.6 % ,    96.151 kPa
1516876 ,    287.42 K ,    61.7 % ,    96.152 kPa
1517883 ,    287.40 K ,    61.7 % ,    96.150 kPa
1518889 ,    287.41 K ,    61.7 % ,    96.151 kPa
1519896 ,    287.43 K ,    61.7 % ,    96.151 kPa
1520903 ,    287.27 K ,    61.8 % ,    96.150 kPa
1521909 ,    287.24 K ,    61.9 % ,    96.150 kPa
1522916 ,    287.23 K ,    62.0 % ,    96.148 kPa
1523922 ,    287.21 K ,    62.0 % ,    96.150 kPa
1524929 ,    287.17 K ,    62.2 % ,    96.149 kPa
1525935 ,    287.21 K ,    62.4 % ,    96.150 kPa
1526941 ,    287.22 K ,    62.4 % ,    96.152 kPa
1527948 ,    287.22 K ,    62.4 % ,    96.150 kPa
1528954 ,    287.20 K ,    62.4 % ,    96.148 kPa
1529961 ,    287.20 K ,    62.5 % ,    96.147 kPa
1530968 ,    287.19 K ,    62.6 % ,    96.148 kPa
1531974 ,    287.18 K ,    62.6 % ,    96.146 kPa
1532981 ,    287.19 K ,    62.7 % ,    96.149 kPa
1533987 ,    287.20 K ,    62.7 % ,    96.149 kPa
1534994 ,    287.22 K ,    62.8 % ,    96.149 kPa
1536000 ,    287.21 K ,    62.8 % ,    96.149 kPa
1537006 ,    287.19 K ,    62.8 % ,    96.147 kPa
1538013 ,    287.19 K ,    62.8 % ,    96.150 kPa
1539019 ,    287.18 K ,    62.9 % ,    96.150 kPa
1540026 ,    287.21 K ,    62.9 % ,    96.148 kPa
1541032 ,    287.22 K ,    62.7 % ,    96.147 kPa
1542039 ,    287.25 K ,    62.9 % ,    96.147 kPa
1543046 ,    287.25 K ,    62.9 % ,    96.148 kPa
1544052 ,    287.23 K ,    63.0 % ,    96.149 kPa
1545059 ,    287.25 K ,    63.0 % ,    96.145 kPa
1546064 ,    287.31 K ,    63.0 % ,    96.149 kPa
1547071 ,    287.35 K ,    63.0 % ,    96.149 kPa
1548078 ,    287.38 K ,    63.0 % ,    96.148 kPa
1549084 ,    287.37 K ,    63.0 % ,    96.149 kPa
1550091 ,    287.40 K ,    62.9 % ,    96.147 kPa
1551097 ,    287.41 K ,    62.9 % ,    96.147 kPa
1552104 ,    287.46 K ,    62.9 % ,    96.148 kPa
1553111 ,    287.46 K ,    62.8 % ,    96.149 kPa
1554117 ,    287.49 K ,    62.8 % ,    96.149 kPa
1555124 ,    287.53 K ,    62.8 % ,    96.147 kPa
1556129 ,    287.54 K ,    62.6 % ,    96.151 kPa
1557136 ,    287.44 K ,    62.6 % ,    96.151 kPa
1558142 ,    287.43 K ,    62.7 % ,    96.148 kPa
1559149 ,    287.47 K ,    62.7 % ,    96.151 kPa
1560156 ,    287.45 K ,    62.7 % ,    96.149 kPa
1561162 ,    287.47 K ,    62.7 % ,    96.149 kPa
1562169 ,    287.39 K ,    62.6 % ,    96.148 kPa
1563175 ,    287.35 K ,    62.6 % ,    96.148 kPa
1564182 ,    287.32 K ,    62.7 % ,    96.149 kPa
1565189 ,    287.29 K ,    62.8 % ,    96.150 kPa
1566194 ,    287.27 K ,    62.9 % ,    96.147 kPa
1567201 ,    287.25 K ,    62.9 % ,    96.147 kPa
1568207 ,    287.23 K ,    62.9 % ,    96.150 kPa
1569214 ,    287.14 K ,    63.0 % ,    96.148 kPa
1570221 ,    287.12 K ,    63.1 % ,    96.146 kPa
1571227 ,    287.16 K ,    63.2 % ,    96.150 kPa
1572234 ,    287.22 K ,    63.2 % ,    96.151 kPa
1573240 ,    287.20 K ,    63.2 % ,    96.152 kPa
1574247 ,    287.17 K ,    63.2 % ,    96.151 kPa
1575254 ,    287.14 K ,    63.3 % ,    96.148 kPa
1576259 ,    287.13 K ,    63.3 % ,    96.149 kPa
1577266 ,    287.11 K ,    63.4 % ,    96.148 kPa
1578272 ,    287.08 K ,    63.4 % ,    96.148 kPa
1579279 ,    287.03 K ,    63.4 % ,    96.150 kPa
1580285 ,    286.97 K ,    63.4 % ,    96.151 kPa
1581292 ,    286.95 K ,    63.5 % ,    96.147 kPa
1582299 ,    286.92 K ,    63.6 % ,    96.149 kPa
1583305 ,    286.87 K ,    63.6 % ,    96.148 kPa
1584312 ,    286.79 K ,    63.7 % ,    96.146 kPa
1585318 ,    286.77 K ,    63.9 % ,    96.148 kPa
1586324 ,    286.76 K ,    64.0 % ,    96.148 kPa
1587331 ,    286.78 K ,    64.1 % ,    96.146 kPa
1588337 ,    286.77 K ,    64.2 % ,    96.148 kPa
1589344 ,    286.79 K ,    64.2 % ,    96.145 kPa
1590350 ,    286.77 K ,    64.3 % ,    96.146 kPa
1591357 ,    286.74 K ,    64.3 % ,    96.145 kPa
1592364 ,    286.72 K ,    64.4 % ,    96.145 kPa
1593370 ,    286.74 K ,    64.5 % ,    96.147 kPa
1594377 ,    286.74 K ,    64.6 % ,    96.144 kPa
1595383 ,    286.75 K ,    64.7 % ,    96.149 kPa
1596389 ,    286.74 K ,    64.7 % ,    96.148 kPa
1597395 ,    286.72 K ,    64.8 % ,    96.147 kPa
1598402 ,    286.71 K ,    64.9 % ,    96.148 kPa
1599409 ,    286.74 K ,    65.0 % ,    96.148 kPa
1600415 ,    286.71 K ,    64.9 % ,    96.146 kPa
1601422 ,    286.70 K ,    65.0 % ,    96.147 kPa
1602428 ,    286.67 K ,    65.1 % ,    96.143 kPa
1603435 ,    286.68 K ,    65.1 % ,    96.150 kPa
1604442 ,    286.68 K ,    65.2 % ,    96.146 kPa
1605448 ,    286.73 K ,    65.3 % ,    96.145 kPa
1606454 ,    286.69 K ,    65.3 % ,    96.150 kPa
1607460 ,    286.73 K ,    65.4 % ,    96.148 kPa
1608467 ,    286.75 K ,    65.4 % ,    96.145 kPa
1609474 ,    286.70 K ,    65.3 % ,    96.146 kPa
1610480 ,    286.70 K ,    65.4 % ,    96.146 kPa
1611487 ,    286.70 K ,    65.4 % ,    96.147 kPa
1612493 ,    286.72 K ,    65.5 % ,    96.145 kPa
1613500 ,    286.73 K ,    65.5 % ,    96.147 kPa
1614507 ,    286.73 K ,    65.6 % ,    96.145 kPa
1615513 ,    286.73 K ,    65.6 % ,    96.145 kPa
1616519 ,    286.77 K ,    65.7 % ,    96.144 kPa
1617525 ,    286.78 K ,    65.6 % ,    96.147 kPa
1618532 ,    286.83 K ,    65.7 % ,    96.145 kPa
1619538 ,    286.86 K ,    65.6 % ,    96.150 kPa
1620545 ,    286.85 K ,    65.6 % ,    96.143 kPa
1621552 ,    286.86 K ,    65.6 % ,    96.146 kPa
1622558 ,    286.87 K ,    65.6 % ,    96.145 kPa
1623565 ,    286.84 K ,    65.5 % ,    96.147 kPa
1624571 ,    286.83 K ,    65.5 % ,    96.148 kPa
1625578 ,    286.85 K ,    65.6 % ,    96.144 kPa
1626584 ,    286.85 K ,    65.6 % ,    96.146 kPa
1627590 ,    286.86 K ,    65.6 % ,    96.145 kPa
1628597 ,    286.86 K ,    65.5 % ,    96.144 kPa
1629603 ,    286.84 K ,    65.5 % ,    96.142 kPa
1630610 ,    286.86 K ,    65.5 % ,    96.146 kPa
1631617 ,    286.88 K ,    65.5 % ,    96.148 kPa
1632623 ,    286.89 K ,    65.6 % ,    96.147 kPa
1633630 ,    286.89 K ,    65.1 % ,    96.144 kPa
1634636 ,    286.93 K ,    65.6 % ,    96.145 kPa
1635643 ,    286.96 K ,    65.6 % ,    96.144 kPa
1636648 ,    286.97 K ,    65.6 % ,    96.149 kPa
1637655 ,    286.99 K ,    65.6 % ,    96.149 kPa
1638662 ,    287.01 K ,    65.6 % ,    96.146 kPa
1639668 ,    287.07 K ,    65.6 % ,    96.147 kPa
1640675 ,    287.07 K ,    65.6 % ,    96.150 kPa
1641681 ,    287.07 K ,    65.5 % ,    96.146 kPa
1642688 ,    287.05 K ,    65.5 % ,    96.146 kPa
1643695 ,    287.08 K ,    65.5 % ,    96.147 kPa
1644701 ,    287.10 K ,    65.5 % ,    96.148 kPa
1645707 ,    287.09 K ,    65.4 % ,    96.147 kPa
1646713 ,    287.07 K ,    65.4 % ,    96.148 kPa
1647720 ,    287.06 K ,    65.4 % ,    96.144 kPa
1648727 ,    287.06 K ,    65.4 % ,    96.147 kPa
1649733 ,    287.09 K ,    65.4 % ,    96.146 kPa
1650740 ,    287.09 K ,    65.4 % ,    96.149 kPa
1651746 ,    287.12 K ,    65.4 % ,    96.147 kPa
1652753 ,    287.12 K ,    65.4 % ,    96.148 kPa
1653760 ,    287.14 K ,    65.4 % ,    96.145 kPa
1654766 ,    287.14 K ,    65.3 % ,    96.145 kPa
1655773 ,    287.10 K ,    65.3 % ,    96.144 kPa
1656778 ,    287.13 K ,    65.3 % ,    96.144 kPa
1657785 ,    287.14 K ,    65.3 % ,    96.147 kPa
1658791 ,    287.13 K ,    65.3 % ,    96.145 kPa
1659798 ,    287.19 K ,    65.3 % ,    96.143 kPa
1660805 ,    287.25 K ,    65.4 % ,    96.147 kPa
1661811 ,    287.29 K ,    65.3 % ,    96.149 kPa
1662818 ,    287.23 K ,    65.1 % ,    96.147 kPa
1663824 ,    287.20 K ,    65.1 % ,    96.148 kPa
1664831 ,    287.21 K ,    65.0 % ,    96.148 kPa
1665838 ,    287.13 K ,    65.0 % ,    96.147 kPa
1666843 ,    287.10 K ,    65.0 % ,    96.146 kPa
1667850 ,    287.12 K ,    65.1 % ,    96.151 kPa
1668856 ,    287.16 K ,    65.1 % ,    96.146 kPa
1669863 ,    287.17 K ,    65.1 % ,    96.147 kPa
1670870 ,    287.22 K ,    65.1 % ,    96.146 kPa
1671876 ,    287.21 K ,    64.9 % ,    96.147 kPa
1672883 ,    287.13 K ,    64.9 % ,    96.145 kPa
1673889 ,    287.12 K ,    64.9 % ,    96.148 kPa
1674896 ,    287.06 K ,    65.0 % ,    96.147 kPa
1675902 ,    287.00 K ,    65.0 % ,    96.149 kPa
1676908 ,    286.91 K ,    65.0 % ,    96.147 kPa
1677915 ,    286.94 K ,    65.2 % ,    96.145 kPa
1678921 ,    286.84 K ,    65.2 % ,    96.145 kPa
1679928 ,    286.71 K ,    65.4 % ,    96.145 kPa
1680934 ,    286.64 K ,    65.5 % ,    96.147 kPa
1681941 ,    286.60 K ,    65.7 % ,    96.142 kPa
1682948 ,    286.58 K ,    65.8 % ,    96.145 kPa
1683954 ,    286.55 K ,    65.9 % ,    96.146 kPa
1684961 ,    286.49 K ,    66.1 % ,    96.147 kPa
1685967 ,    286.48 K ,    66.3 % ,    96.146 kPa
1686973 ,    286.43 K ,    66.4 % ,    96.145 kPa
1687980 ,    286.41 K ,    66.5 % ,    96.146 kPa
1688986 ,    286.39 K ,    66.6 % ,    96.145 kPa
1689993 ,    286.43 K ,    66.8 % ,    96.147 kPa
1690999 ,    286.48 K ,    67.0 % ,    96.145 kPa
1692006 ,    286.53 K ,    67.0 % ,    96.143 kPa
1693012 ,    286.53 K ,    67.1 % ,    96.144 kPa
1694019 ,    286.52 K ,    67.1 % ,    96.145 kPa
1695026 ,    286.50 K ,    67.2 % ,    96.142 kPa
1696032 ,    286.54 K ,    67.2 % ,    96.143 kPa
1697038 ,    286.55 K ,    67.3 % ,    96.143 kPa
1698044 ,    286.56 K ,    67.3 % ,    96.142 kPa
1699051 ,    286.56 K ,    67.3 % ,    96.144 kPa
1700058 ,    286.62 K ,    67.4 % ,    96.143 kPa
1701064 ,    286.62 K ,    67.3 % ,    96.145 kPa
1702071 ,    286.71 K ,    67.3 % ,    96.147 kPa
1703077 ,    286.75 K ,    67.3 % ,    96.142 kPa
1704084 ,    286.79 K ,    67.3 % ,    96.142 kPa
1705091 ,    286.83 K ,    67.2 % ,    96.141 kPa
1706097 ,    286.87 K ,    67.0 % ,    96.145 kPa
1707104 ,    286.75 K ,    66.9 % ,    96.144 kPa
1708109 ,    286.68 K ,    66.8 % ,    96.148 kPa
1709116 ,    286.58 K ,    66.9 % ,    96.144 kPa
1710123 ,    286.54 K ,    67.0 % ,    96.141 kPa
1711129 ,    286.50 K ,    67.1 % ,    96.144 kPa
1712136 ,    286.54 K ,    67.4 % ,    96.141 kPa
1713142 ,    286.50 K ,    67.3 % ,    96.144 kPa
1714149 ,    286.32 K ,    67.4 % ,    96.145 kPa
1715155 ,    286.24 K ,    67.5 % ,    96.144 kPa
1716162 ,    286.19 K ,    67.8 % ,    96.144 kPa
1717169 ,    286.18 K ,    67.9 % ,    96.150 kPa
1718174 ,    286.17 K ,    68.0 % ,    96.145 kPa
1719181 ,    286.16 K ,    68.2 % ,    96.143 kPa
1720187 ,    286.19 K ,    68.3 % ,    96.144 kPa
1721194 ,    286.22 K ,    68.4 % ,    96.146 kPa
1722201 ,    286.17 K ,    68.5 % ,    96.144 kPa
1723207 ,    286.18 K ,    68.7 % ,    96.147 kPa
1724214 ,    286.22 K ,    68.6 % ,    96.145 kPa
1725220 ,    286.14 K ,    68.7 % ,    96.147 kPa
1726227 ,    286.16 K ,    68.8 % ,    96.145 kPa
1727234 ,    286.11 K ,    68.8 % ,    96.148 kPa
1728239 ,    286.16 K ,    68.9 % ,    96.148 kPa
